,DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight
21842043,47.6055095926,465,988,29100,42.2567886111,-83.69640944439999,11.0,6.13999986649,673.0,15.2941179276,,,,,,,,,-4.6875,-4.6875,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842044,47.6055095926,465,988,30100,42.2567886111,-83.69640944439999,9.0,6.13999986649,673.0,15.2941179276,,,,,,,,,-4.6875,-4.6875,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842045,47.6055095926,465,988,31100,42.2567886111,-83.69640944439999,5.0,3.8900001049,625.0,15.2941179276,,,,,,,,,-4.6875,-4.6875,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842046,47.6055095926,465,988,31500,42.2567886111,-83.69640944439999,5.0,3.74000000954,691.0,15.2941179276,,,,,,,,,-4.6875,-4.6875,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842047,47.6055095926,465,988,31600,42.2567886111,-83.69640944439999,5.0,3.74000000954,691.0,17.6470584869,,,,,,,,,-4.6875,-4.6875,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842048,47.6055095926,465,988,32200,42.2567886111,-83.69640944439999,5.0,3.74000000954,691.0,17.6470584869,,,,,,,,,-3.125,-3.125,7.03125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842049,47.6055095926,465,988,32300,42.2567886111,-83.69640944439999,5.0,3.74000000954,691.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842050,47.6055095926,465,988,32400,42.2567886111,-83.69640944439999,5.0,3.74000000954,691.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842051,47.6055095926,465,988,32500,42.2567886111,-83.69640944439999,0.0,3.74000000954,691.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842052,47.6055095926,465,988,33400,42.2567886111,-83.69640944439999,0.0,3.74000000954,539.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842053,47.6055095926,465,988,35400,42.2567886111,-83.69640944439999,0.0,3.74000000954,644.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842054,47.6055095926,465,988,36500,42.2567886111,-83.69640944439999,0.0,4.07000017166,644.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842055,47.6055095926,465,988,37600,42.2567886111,-83.69640944439999,0.0,4.07000017166,651.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842056,47.6055095926,465,988,39900,42.2567886111,-83.69640944439999,0.0,4.07000017166,641.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842057,47.6055095926,465,988,41900,42.2567886111,-83.69640944439999,0.0,4.15999984741,644.0,17.6470584869,,,,,,,,,-3.125,-3.125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842058,47.6055095926,465,988,43000,42.2567886111,-83.69640944439999,0.0,4.15999984741,644.0,17.6470584869,,,,,,,,,-1.5625,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842059,47.6055095926,465,988,44000,42.2567886111,-83.69640944439999,0.0,4.15999984741,643.0,17.6470584869,,,,,,,,,-1.5625,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842060,47.6055095926,465,988,46100,42.2567886111,-83.69640944439999,0.0,4.15999984741,646.0,17.6470584869,,,,,,,,,-1.5625,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842061,47.6055095926,465,988,47100,42.2567886111,-83.69640944439999,0.0,4.25,646.0,18.0392150879,,,,,,,,,-1.5625,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842062,47.6055095926,465,988,48200,42.2567886111,-83.69640944439999,0.0,4.25,653.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842063,47.6055095926,465,988,50300,42.2567886111,-83.69640944439999,0.0,4.25,649.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842064,47.6055095926,465,988,52300,42.2567886111,-83.69640944439999,0.0,4.23999977112,639.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842065,47.6055095926,465,988,53400,42.2567886111,-83.69640944439999,0.0,4.23999977112,639.0,18.0392150879,,,,,,,,,-2.34375,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842066,47.6055095926,465,988,54400,42.2567886111,-83.69640944439999,0.0,4.23999977112,646.0,18.0392150879,,,,,,,,,-2.34375,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842067,47.6055095926,465,988,56500,42.2567886111,-83.69640944439999,0.0,4.23999977112,653.0,18.0392150879,,,,,,,,,-2.34375,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842068,47.6055095926,465,988,57500,42.2567886111,-83.69640944439999,0.0,4.26000022888,653.0,18.0392150879,,,,,,,,,-2.34375,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842069,47.6055095926,465,988,58600,42.2567886111,-83.69640944439999,0.0,4.26000022888,649.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842070,47.6055095926,465,988,59000,42.2567683333,-83.6964033333,0.0,4.26000022888,649.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842071,47.6055095926,465,988,60500,42.2567683333,-83.6964033333,0.0,4.26000022888,649.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842072,47.6055095926,465,988,60600,42.2567683333,-83.6964033333,0.0,4.26000022888,640.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842073,47.6055095926,465,988,62600,42.2567683333,-83.6964033333,0.0,4.23999977112,654.0,18.0392150879,,,,,,,,,-2.34375,0.0,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842074,47.6055095926,465,988,63600,42.2567683333,-83.6964033333,0.0,4.23999977112,654.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842075,47.6055095926,465,988,64600,42.2567683333,-83.6964033333,0.0,4.23999977112,646.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842076,47.6055095926,465,988,66700,42.2567683333,-83.6964033333,0.0,4.23999977112,645.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842077,47.6055095926,465,988,67700,42.2567683333,-83.6964033333,0.0,4.32000017166,645.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842078,47.6055095926,465,988,68700,42.2567683333,-83.6964033333,0.0,4.32000017166,643.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842079,47.6055095926,465,988,71000,42.2567683333,-83.6964033333,0.0,4.32000017166,650.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842080,47.6055095926,465,988,73100,42.2567683333,-83.6964033333,0.0,4.28000020981,655.0,18.0392150879,,,,,,,,,-2.34375,-0.78125,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842081,47.6055095926,465,988,74200,42.2567683333,-83.6964033333,0.0,4.28000020981,655.0,18.0392150879,,,,,,,,,-1.5625,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842082,47.6055095926,465,988,75200,42.2567683333,-83.6964033333,0.0,4.28000020981,649.0,18.0392150879,,,,,,,,,-1.5625,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842083,47.6055095926,465,988,77300,42.2567683333,-83.6964033333,0.0,4.28000020981,652.0,18.0392150879,,,,,,,,,-1.5625,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842084,47.6055095926,465,988,78300,42.2567683333,-83.6964033333,0.0,4.21999979019,652.0,18.0392150879,,,,,,,,,-1.5625,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842085,47.6055095926,465,988,79400,42.2567683333,-83.6964033333,0.0,4.21999979019,655.0,18.0392150879,,,,,,,,,0.0,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842086,47.6055095926,465,988,81500,42.2567683333,-83.6964033333,0.0,4.21999979019,648.0,18.0392150879,,,,,,,,,0.0,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842087,47.6055095926,465,988,83500,42.2567683333,-83.6964033333,0.0,4.3000001907300005,645.0,18.0392150879,,,,,,,,,0.0,-1.5625,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842088,47.6055095926,465,988,84600,42.2567683333,-83.6964033333,0.0,4.3000001907300005,645.0,18.0392150879,,,,,,,,,-2.34375,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842089,47.6055095926,465,988,85600,42.2567683333,-83.6964033333,0.0,4.3000001907300005,650.0,18.0392150879,,,,,,,,,-2.34375,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842090,47.6055095926,465,988,88700,42.2567683333,-83.6964033333,0.0,4.23999977112,650.0,18.0392150879,,,,,,,,,-2.34375,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842091,47.6055095926,465,988,88900,42.2567191667,-83.6963702778,0.0,4.23999977112,650.0,18.0392150879,,,,,,,,,-2.34375,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842092,47.6055095926,465,988,89800,42.2567191667,-83.6963702778,0.0,4.23999977112,655.0,18.0392150879,,,,,,,,,-0.78125,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842093,47.6055095926,465,988,91900,42.2567191667,-83.6963702778,0.0,4.23999977112,642.0,18.0392150879,,,,,,,,,-0.78125,-2.34375,5.46875,4.6875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842094,47.6055095926,465,988,92400,42.2567191667,-83.6963702778,0.0,4.23999977112,642.0,18.0392150879,,,,,,,,,-0.78125,-2.34375,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842095,47.6055095926,465,988,93900,42.2567191667,-83.6963702778,0.0,4.25,643.0,18.0392150879,,,,,,,,,-0.78125,-2.34375,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842096,47.6055095926,465,988,95000,42.2567191667,-83.6963702778,0.0,4.25,643.0,18.0392150879,,,,,,,,,-0.78125,-3.125,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842097,47.6055095926,465,988,95900,42.256692222199995,-83.6963455556,0.0,4.25,643.0,18.0392150879,,,,,,,,,-0.78125,-3.125,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842098,47.6055095926,465,988,96000,42.256692222199995,-83.6963455556,0.0,4.25,647.0,18.0392150879,,,,,,,,,-0.78125,-3.125,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842099,47.6055095926,465,988,96300,42.256692222199995,-83.6963455556,0.0,4.21999979019,651.0,18.0392150879,,,,,,,,,-0.78125,-3.125,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842100,47.6055095926,465,988,96400,42.256692222199995,-83.6963455556,0.0,4.21999979019,651.0,17.6470584869,,,,,,,,,-0.78125,-3.125,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842101,47.6055095926,465,988,97000,42.256692222199995,-83.6963455556,0.0,4.21999979019,651.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,5.46875,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842102,47.6055095926,465,988,97100,42.256692222199995,-83.6963455556,0.0,4.21999979019,651.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,5.46875,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842103,47.6055095926,465,988,97200,42.256692222199995,-83.6963455556,0.0,4.21999979019,651.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842104,47.6055095926,465,988,97300,42.256692222199995,-83.6963455556,2.0,4.21999979019,651.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842105,47.6055095926,465,988,98200,42.256692222199995,-83.6963455556,2.0,4.21999979019,1018.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842106,47.6055095926,465,988,98300,42.256692222199995,-83.6963455556,2.0,10.6599998474,1018.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842107,47.6055095926,465,988,99000,42.2566694444,-83.6962908333,2.0,10.6599998474,1018.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842108,47.6055095926,465,988,99400,42.2566694444,-83.6962908333,7.0,10.6599998474,1018.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842109,47.6055095926,465,988,100200,42.2566694444,-83.6962908333,7.0,10.6599998474,1673.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842110,47.6055095926,465,988,100300,42.2566694444,-83.6962908333,7.0,18.2399997711,1673.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842111,47.6055095926,465,988,100400,42.2566694444,-83.6962908333,13.0,18.2399997711,1673.0,17.6470584869,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842112,47.6055095926,465,988,101400,42.2566694444,-83.6962908333,16.0,18.2399997711,1673.0,30.980392456100002,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
21842113,47.6055095926,465,988,102000,42.2566308333,-83.6961383333,16.0,18.2399997711,1673.0,30.980392456100002,,,,,,,,,-1.5625,-1.5625,6.25,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
